conversion_event_id,performance_id,date,conversion_type,conversions,conversion_value_usd,attribution_window_day
CNV_00009489,PERF_00048915,2026-05-13,Lead,2,32.2527,14
CNV_00009490,PERF_00048917,2026-05-13,Purchase,2,165.1663,1
CNV_00009491,PERF_00048920,2026-05-13,Signup,4,41.7674,7
CNV_00009492,PERF_00048921,2026-05-13,Signup,4,45.6374,7
CNV_00009493,PERF_00048922,2026-05-13,Purchase,1,74.9738,7
CNV_00009494,PERF_00048929,2026-05-13,Add to Cart,17,371.6785,1
CNV_00009495,PERF_00048930,2026-05-13,Purchase,12,547.7427,14
CNV_00009496,PERF_00048934,2026-05-13,Add to Cart,2,15.7868,7
CNV_00009497,PERF_00048951,2026-05-13,Lead,1,27.1752,1
CNV_00009498,PERF_00048954,2026-05-13,Lead,1,24.0831,1
CNV_00009499,PERF_00048961,2026-05-13,Purchase,6,601.881,1
CNV_00009500,PERF_00048962,2026-05-13,Purchase,1,102.4032,7
CNV_00009501,PERF_00048964,2026-05-13,Signup,1,12.1776,7
CNV_00009502,PERF_00048971,2026-05-13,Signup,2,33.2995,14
CNV_00009503,PERF_00048975,2026-05-13,Lead,1,23.6928,1
CNV_00009504,PERF_00048976,2026-05-13,Purchase,1,119.324,28
CNV_00009505,PERF_00048977,2026-05-13,Signup,7,32.2016,7
CNV_00009506,PERF_00048980,2026-05-13,Purchase,1,106.8446,7
CNV_00009507,PERF_00048985,2026-05-13,Lead,2,41.4062,7
CNV_00009508,PERF_00048986,2026-05-13,Lead,2,82.1904,14
CNV_00009509,PERF_00048989,2026-05-13,Lead,1,20.51,1
CNV_00009510,PERF_00048991,2026-05-13,Lead,4,41.8021,14
CNV_00009511,PERF_00049008,2026-05-13,Signup,8,66.2587,28
CNV_00009512,PERF_00049011,2026-05-13,Lead,2,48.7804,7
CNV_00009513,PERF_00049013,2026-05-13,Lead,4,134.5397,1
CNV_00009514,PERF_00049014,2026-05-13,Signup,2,16.7475,14
CNV_00009515,PERF_00049015,2026-05-13,Add to Cart,2,25.5638,1
CNV_00009516,PERF_00049020,2026-05-13,Purchase,4,153.9326,14
CNV_00009517,PERF_00049031,2026-05-13,Lead,1,24.9181,7
CNV_00009518,PERF_00049038,2026-05-13,Signup,1,6.4622,14
CNV_00009519,PERF_00049049,2026-05-13,Signup,2,38.3011,7
CNV_00009520,PERF_00049051,2026-05-13,Add to Cart,2,18.3887,7
CNV_00009521,PERF_00049052,2026-05-13,Signup,2,38.5921,7
CNV_00009522,PERF_00049068,2026-05-13,Add to Cart,1,25.7412,28
CNV_00009523,PERF_00049073,2026-05-13,Lead,1,16.46,7
CNV_00009524,PERF_00049076,2026-05-13,Lead,1,29.2483,7
CNV_00009525,PERF_00049081,2026-05-13,Add to Cart,1,6.7183,1
CNV_00009526,PERF_00049082,2026-05-13,Add to Cart,1,33.4069,14
CNV_00009527,PERF_00049084,2026-05-13,Signup,1,10.5811,1
CNV_00009528,PERF_00049086,2026-05-13,Signup,2,25.5717,1
CNV_00009529,PERF_00049089,2026-05-13,Purchase,1,22.4831,7
CNV_00009530,PERF_00049090,2026-05-13,Purchase,2,216.948,7
CNV_00009531,PERF_00049091,2026-05-13,Lead,1,38.2805,7
CNV_00009532,PERF_00049092,2026-05-13,Signup,1,10.045,7
CNV_00009533,PERF_00049094,2026-05-13,Lead,1,15.6599,14
CNV_00009534,PERF_00049095,2026-05-13,Add to Cart,1,15.9755,7
CNV_00009535,PERF_00049096,2026-05-13,Lead,3,84.5665,7
CNV_00009536,PERF_00049099,2026-05-13,Purchase,1,103.949,1
CNV_00009537,PERF_00049102,2026-05-13,Add to Cart,5,64.8232,7
CNV_00009538,PERF_00049106,2026-05-13,Purchase,3,323.2791,7
CNV_00009539,PERF_00049108,2026-05-13,Add to Cart,1,8.2799,7
CNV_00009540,PERF_00049114,2026-05-13,Add to Cart,1,14.4396,7
CNV_00009541,PERF_00049116,2026-05-13,Purchase,1,91.4136,7
CNV_00009542,PERF_00049127,2026-05-13,Purchase,5,431.7394,7
CNV_00009543,PERF_00049137,2026-05-14,Add to Cart,1,13.2864,7
CNV_00009544,PERF_00049143,2026-05-14,Signup,6,21.4086,7
CNV_00009545,PERF_00049144,2026-05-14,Purchase,4,168.4985,14
CNV_00009546,PERF_00049146,2026-05-14,Signup,12,191.2227,28
CNV_00009547,PERF_00049148,2026-05-14,Purchase,1,69.8959,1
CNV_00009548,PERF_00049150,2026-05-14,Signup,1,7.9574,1
CNV_00009549,PERF_00049151,2026-05-14,Lead,5,214.147,7
CNV_00009550,PERF_00049152,2026-05-14,Add to Cart,4,60.7843,7
CNV_00009551,PERF_00049153,2026-05-14,Purchase,5,290.4103,1
CNV_00009552,PERF_00049154,2026-05-14,Add to Cart,2,53.268,1
CNV_00009553,PERF_00049157,2026-05-14,Purchase,1,106.5756,7
CNV_00009554,PERF_00049159,2026-05-14,Signup,4,15.9388,14
CNV_00009555,PERF_00049169,2026-05-14,Signup,5,37.0336,28
CNV_00009556,PERF_00049170,2026-05-14,Purchase,20,2276.992,28
CNV_00009557,PERF_00049173,2026-05-14,Purchase,5,299.4451,7
CNV_00009558,PERF_00049174,2026-05-14,Add to Cart,3,42.569,1
CNV_00009559,PERF_00049182,2026-05-14,Add to Cart,3,23.8034,14
CNV_00009560,PERF_00049186,2026-05-14,Lead,1,20.8121,7
CNV_00009561,PERF_00049188,2026-05-14,Signup,7,39.828,1
CNV_00009562,PERF_00049191,2026-05-14,Lead,4,33.8385,7
CNV_00009563,PERF_00049193,2026-05-14,Signup,4,12.0562,7
CNV_00009564,PERF_00049222,2026-05-14,Signup,2,19.3248,7
CNV_00009565,PERF_00049223,2026-05-14,Lead,2,61.8791,1
CNV_00009566,PERF_00049247,2026-05-14,Purchase,2,223.4054,28
CNV_00009567,PERF_00049249,2026-05-14,Signup,2,14.2405,7
CNV_00009568,PERF_00049255,2026-05-14,Purchase,11,257.476,7
CNV_00009569,PERF_00049256,2026-05-14,Add to Cart,1,23.8196,14
CNV_00009570,PERF_00049266,2026-05-14,Purchase,1,110.0285,7
CNV_00009571,PERF_00049267,2026-05-14,Purchase,1,51.2319,7
CNV_00009572,PERF_00049268,2026-05-14,Signup,1,14.6064,7
CNV_00009573,PERF_00049269,2026-05-14,Purchase,3,324.7504,1
CNV_00009574,PERF_00049270,2026-05-14,Lead,6,229.4932,14
CNV_00009575,PERF_00049283,2026-05-14,Signup,2,18.4195,1
CNV_00009576,PERF_00049285,2026-05-14,Purchase,1,78.3037,28
CNV_00009577,PERF_00049290,2026-05-14,Purchase,1,47.5723,7
CNV_00009578,PERF_00049297,2026-05-14,Lead,1,22.6487,7
CNV_00009579,PERF_00049301,2026-05-14,Lead,1,31.7768,7
CNV_00009580,PERF_00049306,2026-05-14,Signup,1,13.3132,14
CNV_00009581,PERF_00049317,2026-05-14,Lead,1,29.4427,7
CNV_00009582,PERF_00049320,2026-05-14,Purchase,1,73.5051,14
CNV_00009583,PERF_00049321,2026-05-14,Signup,1,20.7879,1
CNV_00009584,PERF_00049324,2026-05-14,Add to Cart,1,7.1402,1
CNV_00009585,PERF_00049326,2026-05-14,Lead,1,40.7542,14
CNV_00009586,PERF_00049334,2026-05-14,Signup,6,73.8608,7
CNV_00009587,PERF_00049336,2026-05-14,Purchase,6,363.279,28
CNV_00009588,PERF_00049337,2026-05-14,Purchase,29,2681.8546,14
CNV_00009589,PERF_00049344,2026-05-14,Lead,5,68.2658,28
CNV_00009590,PERF_00049347,2026-05-14,Add to Cart,3,87.5984,1
CNV_00009591,PERF_00049350,2026-05-14,Add to Cart,2,59.143,7
CNV_00009592,PERF_00049355,2026-05-14,Purchase,10,567.8381,28
CNV_00009593,PERF_00049356,2026-05-14,Lead,3,65.5786,7
CNV_00009594,PERF_00049369,2026-05-15,Lead,2,58.9108,7
CNV_00009595,PERF_00049370,2026-05-15,Purchase,2,178.4315,14
CNV_00009596,PERF_00049371,2026-05-15,Signup,6,128.0191,14
CNV_00009597,PERF_00049372,2026-05-15,Add to Cart,6,34.1599,1
CNV_00009598,PERF_00049374,2026-05-15,Lead,3,73.4504,1
CNV_00009599,PERF_00049375,2026-05-15,Lead,12,166.8867,7
CNV_00009600,PERF_00049377,2026-05-15,Purchase,13,834.2922,14
CNV_00009601,PERF_00049380,2026-05-15,Add to Cart,2,50.7568,7
CNV_00009602,PERF_00049381,2026-05-15,Add to Cart,6,93.2614,7
CNV_00009603,PERF_00049392,2026-05-15,Purchase,1,52.4207,14
CNV_00009604,PERF_00049393,2026-05-15,Signup,3,12.0552,28
CNV_00009605,PERF_00049395,2026-05-15,Add to Cart,7,85.8237,1
CNV_00009606,PERF_00049406,2026-05-15,Signup,3,39.4834,1
CNV_00009607,PERF_00049408,2026-05-15,Signup,4,85.4841,7
CNV_00009608,PERF_00049414,2026-05-15,Lead,8,68.9849,14
CNV_00009609,PERF_00049415,2026-05-15,Purchase,5,155.1256,7
CNV_00009610,PERF_00049428,2026-05-15,Purchase,3,82.9985,14
CNV_00009611,PERF_00049429,2026-05-15,Signup,1,18.8003,7
CNV_00009612,PERF_00049432,2026-05-15,Lead,1,13.0075,1
CNV_00009613,PERF_00049436,2026-05-15,Signup,2,37.632,7
CNV_00009614,PERF_00049452,2026-05-15,Purchase,4,79.8583,7
CNV_00009615,PERF_00049454,2026-05-15,Purchase,4,112.8719,1
CNV_00009616,PERF_00049455,2026-05-15,Purchase,5,146.2688,14
CNV_00009617,PERF_00049457,2026-05-15,Lead,5,177.9563,14
CNV_00009618,PERF_00049465,2026-05-15,Purchase,7,710.1777,1
CNV_00009619,PERF_00049470,2026-05-15,Purchase,2,156.1448,14
CNV_00009620,PERF_00049471,2026-05-15,Purchase,5,580.3729,1
CNV_00009621,PERF_00049492,2026-05-15,Signup,1,10.335,1
CNV_00009622,PERF_00049497,2026-05-15,Lead,8,303.6069,28
CNV_00009623,PERF_00049507,2026-05-15,Signup,2,33.6651,14
CNV_00009624,PERF_00049509,2026-05-15,Lead,5,55.881,7
CNV_00009625,PERF_00049530,2026-05-15,Purchase,1,96.5187,1
CNV_00009626,PERF_00049532,2026-05-15,Purchase,1,36.43,7
CNV_00009627,PERF_00049533,2026-05-15,Add to Cart,1,17.1015,7
CNV_00009628,PERF_00049534,2026-05-15,Add to Cart,2,49.1374,1
CNV_00009629,PERF_00049535,2026-05-15,Purchase,2,110.3004,28
CNV_00009630,PERF_00049536,2026-05-15,Add to Cart,2,16.1929,1
CNV_00009631,PERF_00049537,2026-05-15,Signup,1,11.9988,28
CNV_00009632,PERF_00049539,2026-05-15,Purchase,1,107.6042,1
CNV_00009633,PERF_00049540,2026-05-15,Signup,2,16.8142,14
CNV_00009634,PERF_00049561,2026-05-15,Signup,5,24.8789,7
CNV_00009635,PERF_00049562,2026-05-15,Purchase,1,82.2027,7
CNV_00009636,PERF_00049566,2026-05-15,Add to Cart,2,60.5347,7
CNV_00009637,PERF_00049568,2026-05-15,Purchase,1,51.9356,28
CNV_00009638,PERF_00049569,2026-05-15,Signup,1,11.0142,7
CNV_00009639,PERF_00049574,2026-05-15,Purchase,1,117.3341,14
CNV_00009640,PERF_00049577,2026-05-15,Lead,2,65.7105,7
CNV_00009641,PERF_00049579,2026-05-15,Purchase,1,54.513,1
CNV_00009642,PERF_00049580,2026-05-15,Lead,3,69.0981,28
CNV_00009643,PERF_00049582,2026-05-15,Lead,7,130.5403,7
CNV_00009644,PERF_00049587,2026-05-15,Signup,3,13.7361,7
CNV_00009645,PERF_00049589,2026-05-15,Signup,1,5.3021,7
CNV_00009646,PERF_00049595,2026-05-15,Lead,3,132.8369,7
CNV_00009647,PERF_00049607,2026-05-15,Lead,9,375.96,1
CNV_00009648,PERF_00049622,2026-05-16,Purchase,4,305.901,28
CNV_00009649,PERF_00049624,2026-05-16,Purchase,3,122.6225,14
CNV_00009650,PERF_00049626,2026-05-16,Purchase,7,748.8207,14
CNV_00009651,PERF_00049632,2026-05-16,Lead,14,188.37,1
CNV_00009652,PERF_00049633,2026-05-16,Signup,3,30.509,7
CNV_00009653,PERF_00049635,2026-05-16,Lead,5,138.237,7
CNV_00009654,PERF_00049636,2026-05-16,Purchase,1,95.0347,1
CNV_00009655,PERF_00049637,2026-05-16,Signup,5,47.9152,28
CNV_00009656,PERF_00049646,2026-05-16,Add to Cart,2,52.3623,1
CNV_00009657,PERF_00049647,2026-05-16,Purchase,6,272.9649,7
CNV_00009658,PERF_00049650,2026-05-16,Purchase,3,263.2276,14
CNV_00009659,PERF_00049651,2026-05-16,Add to Cart,6,95.2237,1
CNV_00009660,PERF_00049653,2026-05-16,Lead,3,35.0893,14
CNV_00009661,PERF_00049654,2026-05-16,Purchase,8,385.9533,7
CNV_00009662,PERF_00049655,2026-05-16,Lead,3,93.9078,7
CNV_00009663,PERF_00049661,2026-05-16,Purchase,1,34.8899,7
CNV_00009664,PERF_00049662,2026-05-16,Signup,1,5.1697,7
CNV_00009665,PERF_00049664,2026-05-16,Signup,5,32.3612,7
CNV_00009666,PERF_00049666,2026-05-16,Signup,2,38.8281,1
CNV_00009667,PERF_00049667,2026-05-16,Signup,6,100.7156,28
CNV_00009668,PERF_00049678,2026-05-16,Lead,1,37.7423,7
CNV_00009669,PERF_00049679,2026-05-16,Signup,1,3.8142,7
CNV_00009670,PERF_00049688,2026-05-16,Lead,5,55.1883,14
CNV_00009671,PERF_00049694,2026-05-16,Purchase,1,78.1133,28
CNV_00009672,PERF_00049700,2026-05-16,Lead,2,87.9706,14
CNV_00009673,PERF_00049706,2026-05-16,Purchase,1,76.07,14
CNV_00009674,PERF_00049708,2026-05-16,Lead,2,82.684,7
CNV_00009675,PERF_00049710,2026-05-16,Purchase,1,38.9378,1
CNV_00009676,PERF_00049711,2026-05-16,Add to Cart,5,72.704,14
CNV_00009677,PERF_00049713,2026-05-16,Purchase,2,194.6598,7
CNV_00009678,PERF_00049716,2026-05-16,Signup,5,50.8826,28
CNV_00009679,PERF_00049722,2026-05-16,Signup,7,63.6654,7
CNV_00009680,PERF_00049723,2026-05-16,Add to Cart,2,47.2126,1
CNV_00009681,PERF_00049727,2026-05-16,Signup,4,17.7595,1
CNV_00009682,PERF_00049730,2026-05-16,Lead,2,74.4112,1
CNV_00009683,PERF_00049732,2026-05-16,Signup,3,73.2766,7
CNV_00009684,PERF_00049733,2026-05-16,Lead,2,76.2858,7
CNV_00009685,PERF_00049751,2026-05-16,Purchase,1,37.569,7
CNV_00009686,PERF_00049752,2026-05-16,Signup,4,79.9492,1
CNV_00009687,PERF_00049755,2026-05-16,Purchase,4,308.7963,14
CNV_00009688,PERF_00049756,2026-05-16,Purchase,1,25.1823,28
CNV_00009689,PERF_00049757,2026-05-16,Lead,2,26.3117,14
CNV_00009690,PERF_00049759,2026-05-16,Signup,1,20.042,7
CNV_00009691,PERF_00049760,2026-05-16,Purchase,6,459.5987,7
CNV_00009692,PERF_00049761,2026-05-16,Purchase,4,193.2783,1
CNV_00009693,PERF_00049763,2026-05-16,Lead,2,24.94,7
CNV_00009694,PERF_00049789,2026-05-16,Purchase,2,141.7528,28
CNV_00009695,PERF_00049806,2026-05-16,Signup,2,48.4267,7
CNV_00009696,PERF_00049808,2026-05-16,Purchase,2,124.5718,14
CNV_00009697,PERF_00049811,2026-05-16,Lead,1,26.3693,14
CNV_00009698,PERF_00049814,2026-05-16,Add to Cart,1,32.6184,7
CNV_00009699,PERF_00049817,2026-05-16,Add to Cart,1,13.0614,1
CNV_00009700,PERF_00049819,2026-05-16,Purchase,2,99.4488,7
CNV_00009701,PERF_00049829,2026-05-16,Purchase,1,79.247,1
CNV_00009702,PERF_00049832,2026-05-16,Signup,3,69.7491,1
CNV_00009703,PERF_00049841,2026-05-16,Signup,3,19.2342,1
CNV_00009704,PERF_00049863,2026-05-17,Purchase,3,333.4266,7
CNV_00009705,PERF_00049865,2026-05-17,Lead,4,76.0084,7
CNV_00009706,PERF_00049866,2026-05-17,Purchase,8,355.0914,7
CNV_00009707,PERF_00049868,2026-05-17,Add to Cart,9,305.4237,14
CNV_00009708,PERF_00049870,2026-05-17,Lead,2,82.4666,14
CNV_00009709,PERF_00049879,2026-05-17,Lead,10,122.5345,7
CNV_00009710,PERF_00049882,2026-05-17,Signup,4,40.4029,14
CNV_00009711,PERF_00049883,2026-05-17,Signup,11,178.7957,7
CNV_00009712,PERF_00049885,2026-05-17,Lead,3,78.9241,7
CNV_00009713,PERF_00049886,2026-05-17,Lead,2,63.6162,14
CNV_00009714,PERF_00049887,2026-05-17,Signup,12,227.0483,14
CNV_00009715,PERF_00049890,2026-05-17,Add to Cart,3,75.6115,1
CNV_00009716,PERF_00049894,2026-05-17,Add to Cart,5,63.0602,28
CNV_00009717,PERF_00049900,2026-05-17,Signup,2,47.2255,14
CNV_00009718,PERF_00049906,2026-05-17,Purchase,5,571.4603,1
CNV_00009719,PERF_00049913,2026-05-17,Purchase,2,126.8193,7
CNV_00009720,PERF_00049922,2026-05-17,Signup,1,11.4435,7
CNV_00009721,PERF_00049929,2026-05-17,Add to Cart,1,14.2932,7
CNV_00009722,PERF_00049951,2026-05-17,Add to Cart,2,41.5281,7
CNV_00009723,PERF_00049954,2026-05-17,Add to Cart,4,52.5076,14
CNV_00009724,PERF_00049958,2026-05-17,Lead,4,43.0888,7
CNV_00009725,PERF_00049961,2026-05-17,Purchase,1,21.9148,1
CNV_00009726,PERF_00049962,2026-05-17,Signup,6,115.6465,1
CNV_00009727,PERF_00049970,2026-05-17,Purchase,3,347.5289,7
CNV_00009728,PERF_00049975,2026-05-17,Signup,2,47.0899,1
CNV_00009729,PERF_00049978,2026-05-17,Signup,1,13.7497,7
CNV_00009730,PERF_00049980,2026-05-17,Signup,1,20.8522,14
CNV_00009731,PERF_00049981,2026-05-17,Purchase,6,410.5644,7
CNV_00009732,PERF_00049983,2026-05-17,Add to Cart,4,95.4199,1
CNV_00009733,PERF_00049985,2026-05-17,Lead,2,87.9583,7
CNV_00009734,PERF_00050007,2026-05-17,Purchase,2,171.7906,1
CNV_00009735,PERF_00050014,2026-05-17,Purchase,2,138.5704,14
CNV_00009736,PERF_00050026,2026-05-17,Lead,3,131.7326,1
CNV_00009737,PERF_00050027,2026-05-17,Add to Cart,1,34.4789,7
CNV_00009738,PERF_00050028,2026-05-17,Signup,1,19.8323,14
CNV_00009739,PERF_00050033,2026-05-17,Lead,1,41.6132,7
CNV_00009740,PERF_00050035,2026-05-17,Purchase,2,164.5973,7
CNV_00009741,PERF_00050037,2026-05-17,Lead,1,29.5149,28
CNV_00009742,PERF_00050038,2026-05-17,Add to Cart,1,14.7715,7
CNV_00009743,PERF_00050041,2026-05-17,Purchase,1,110.5915,1
CNV_00009744,PERF_00050045,2026-05-17,Signup,1,10.9059,1
CNV_00009745,PERF_00050049,2026-05-17,Add to Cart,3,96.3401,7
CNV_00009746,PERF_00050050,2026-05-17,Signup,7,42.4376,7
CNV_00009747,PERF_00050052,2026-05-17,Purchase,5,100.0305,14
CNV_00009748,PERF_00050053,2026-05-17,Signup,13,94.609,28
CNV_00009749,PERF_00050055,2026-05-17,Signup,2,23.5901,7
CNV_00009750,PERF_00050060,2026-05-17,Lead,5,212.7559,1
CNV_00009751,PERF_00050061,2026-05-17,Add to Cart,2,13.9935,7
CNV_00009752,PERF_00050064,2026-05-17,Lead,7,196.8915,14
CNV_00009753,PERF_00050071,2026-05-17,Lead,1,27.3819,1
CNV_00009754,PERF_00050072,2026-05-17,Signup,4,28.8845,14
CNV_00009755,PERF_00050073,2026-05-17,Lead,3,106.6696,7
CNV_00009756,PERF_00050077,2026-05-17,Signup,2,10.1817,14
CNV_00009757,PERF_00050078,2026-05-17,Purchase,2,167.1455,14
CNV_00009758,PERF_00050087,2026-05-18,Signup,4,70.9097,1
CNV_00009759,PERF_00050093,2026-05-18,Purchase,12,400.6342,14
CNV_00009760,PERF_00050094,2026-05-18,Signup,2,49.3928,28
CNV_00009761,PERF_00050096,2026-05-18,Lead,4,47.8144,28
CNV_00009762,PERF_00050097,2026-05-18,Add to Cart,9,222.1958,7
CNV_00009763,PERF_00050098,2026-05-18,Signup,15,349.0132,1
CNV_00009764,PERF_00050101,2026-05-18,Purchase,3,79.9265,14
CNV_00009765,PERF_00050104,2026-05-18,Purchase,4,315.5862,7
CNV_00009766,PERF_00050108,2026-05-18,Purchase,5,557.5089,14
CNV_00009767,PERF_00050112,2026-05-18,Add to Cart,4,91.7272,1
CNV_00009768,PERF_00050113,2026-05-18,Add to Cart,15,375.1333,14
CNV_00009769,PERF_00050115,2026-05-18,Lead,1,41.7497,14
CNV_00009770,PERF_00050117,2026-05-18,Signup,2,27.1846,14
CNV_00009771,PERF_00050121,2026-05-18,Purchase,2,206.7538,28
CNV_00009772,PERF_00050125,2026-05-18,Signup,2,11.46,14
CNV_00009773,PERF_00050126,2026-05-18,Purchase,1,111.5687,1
CNV_00009774,PERF_00050133,2026-05-18,Purchase,1,73.0586,7
CNV_00009775,PERF_00050143,2026-05-18,Signup,1,4.1979,14
CNV_00009776,PERF_00050144,2026-05-18,Purchase,2,62.3743,7
CNV_00009777,PERF_00050160,2026-05-18,Lead,1,32.8074,1
CNV_00009778,PERF_00050163,2026-05-18,Lead,2,85.3598,7
CNV_00009779,PERF_00050166,2026-05-18,Purchase,3,284.5557,28
CNV_00009780,PERF_00050170,2026-05-18,Signup,3,46.9846,7
CNV_00009781,PERF_00050172,2026-05-18,Signup,2,28.2804,1
CNV_00009782,PERF_00050176,2026-05-18,Purchase,1,112.9319,7
CNV_00009783,PERF_00050181,2026-05-18,Signup,2,23.8798,7
CNV_00009784,PERF_00050185,2026-05-18,Purchase,1,89.5077,7
CNV_00009785,PERF_00050189,2026-05-18,Purchase,2,193.8463,1
CNV_00009786,PERF_00050194,2026-05-18,Add to Cart,7,123.2793,28
CNV_00009787,PERF_00050195,2026-05-18,Add to Cart,1,9.559,28
CNV_00009788,PERF_00050198,2026-05-18,Add to Cart,1,22.4204,1
CNV_00009789,PERF_00050199,2026-05-18,Signup,2,22.9585,14
CNV_00009790,PERF_00050201,2026-05-18,Purchase,1,27.9729,1
CNV_00009791,PERF_00050216,2026-05-18,Purchase,1,100.4227,14
CNV_00009792,PERF_00050218,2026-05-18,Add to Cart,1,26.0466,1
CNV_00009793,PERF_00050229,2026-05-18,Lead,2,53.2955,7
CNV_00009794,PERF_00050231,2026-05-18,Lead,1,24.8783,14
CNV_00009795,PERF_00050233,2026-05-18,Add to Cart,3,48.4558,1
CNV_00009796,PERF_00050249,2026-05-18,Purchase,1,93.8533,7
CNV_00009797,PERF_00050255,2026-05-18,Purchase,2,162.2242,1
CNV_00009798,PERF_00050256,2026-05-18,Signup,2,31.8325,7
CNV_00009799,PERF_00050257,2026-05-18,Purchase,1,65.2364,28
CNV_00009800,PERF_00050258,2026-05-18,Lead,4,99.6833,14
CNV_00009801,PERF_00050266,2026-05-18,Purchase,1,109.1695,7
CNV_00009802,PERF_00050268,2026-05-18,Signup,5,17.4301,1
CNV_00009803,PERF_00050270,2026-05-18,Signup,2,15.6646,1
CNV_00009804,PERF_00050273,2026-05-18,Add to Cart,1,25.1131,7
CNV_00009805,PERF_00050274,2026-05-18,Signup,11,53.004,7
CNV_00009806,PERF_00050278,2026-05-18,Signup,4,52.5838,1
CNV_00009807,PERF_00050291,2026-05-19,Signup,7,114.7936,7
CNV_00009808,PERF_00050295,2026-05-19,Purchase,8,775.3605,14
CNV_00009809,PERF_00050325,2026-05-19,Purchase,4,108.4697,28
CNV_00009810,PERF_00050330,2026-05-19,Purchase,5,565.2334,1
CNV_00009811,PERF_00050336,2026-05-19,Lead,4,169.2533,14
CNV_00009812,PERF_00050347,2026-05-19,Purchase,9,422.3933,14
CNV_00009813,PERF_00050349,2026-05-19,Lead,5,130.9737,7
CNV_00009814,PERF_00050355,2026-05-19,Add to Cart,2,68.7723,7
CNV_00009815,PERF_00050360,2026-05-19,Purchase,5,169.2141,28
CNV_00009816,PERF_00050362,2026-05-19,Purchase,6,677.4129,7
CNV_00009817,PERF_00050363,2026-05-19,Lead,2,63.8903,14
CNV_00009818,PERF_00050365,2026-05-19,Lead,1,41.8671,7
CNV_00009819,PERF_00050391,2026-05-19,Purchase,2,54.7425,14
CNV_00009820,PERF_00050392,2026-05-19,Signup,2,25.2867,14
CNV_00009821,PERF_00050393,2026-05-19,Purchase,3,339.2296,7
CNV_00009822,PERF_00050397,2026-05-19,Signup,7,144.2868,7
CNV_00009823,PERF_00050398,2026-05-19,Purchase,2,234.2192,14
CNV_00009824,PERF_00050410,2026-05-19,Add to Cart,4,129.8973,1
CNV_00009825,PERF_00050413,2026-05-19,Signup,1,20.9369,7
CNV_00009826,PERF_00050418,2026-05-19,Lead,1,31.6847,7
CNV_00009827,PERF_00050435,2026-05-19,Signup,1,21.0685,14
CNV_00009828,PERF_00050442,2026-05-19,Signup,2,40.0944,7
CNV_00009829,PERF_00050449,2026-05-19,Add to Cart,1,32.9898,7
CNV_00009830,PERF_00050464,2026-05-19,Purchase,1,107.1308,14
CNV_00009831,PERF_00050473,2026-05-19,Purchase,1,108.3739,7
CNV_00009832,PERF_00050474,2026-05-19,Signup,2,39.4693,7
CNV_00009833,PERF_00050491,2026-05-19,Purchase,4,109.8904,1
CNV_00009834,PERF_00050505,2026-05-20,Purchase,5,293.8246,1
CNV_00009835,PERF_00050509,2026-05-20,Purchase,5,246.2772,7
CNV_00009836,PERF_00050512,2026-05-20,Signup,4,19.1,1
CNV_00009837,PERF_00050516,2026-05-20,Signup,4,87.8069,14
CNV_00009838,PERF_00050517,2026-05-20,Lead,8,271.2594,7
CNV_00009839,PERF_00050518,2026-05-20,Signup,3,68.2266,28
CNV_00009840,PERF_00050519,2026-05-20,Add to Cart,3,20.0644,1
CNV_00009841,PERF_00050522,2026-05-20,Signup,3,72.3133,7
CNV_00009842,PERF_00050523,2026-05-20,Signup,1,9.7209,7
CNV_00009843,PERF_00050524,2026-05-20,Purchase,1,57.6567,1
CNV_00009844,PERF_00050525,2026-05-20,Signup,7,63.7331,1
CNV_00009845,PERF_00050554,2026-05-20,Purchase,4,152.9745,28
CNV_00009846,PERF_00050566,2026-05-20,Lead,4,39.5508,1
CNV_00009847,PERF_00050567,2026-05-20,Signup,1,14.9521,1
CNV_00009848,PERF_00050569,2026-05-20,Purchase,4,476.3613,7
CNV_00009849,PERF_00050576,2026-05-20,Purchase,1,97.1143,1
CNV_00009850,PERF_00050582,2026-05-20,Add to Cart,3,101.3382,7
CNV_00009851,PERF_00050588,2026-05-20,Purchase,6,291.077,1
CNV_00009852,PERF_00050592,2026-05-20,Signup,3,73.972,14
CNV_00009853,PERF_00050595,2026-05-20,Purchase,2,128.2716,14
CNV_00009854,PERF_00050597,2026-05-20,Purchase,5,578.9465,7
CNV_00009855,PERF_00050598,2026-05-20,Signup,4,44.47,1
CNV_00009856,PERF_00050599,2026-05-20,Purchase,1,116.3372,1
CNV_00009857,PERF_00050630,2026-05-20,Purchase,1,38.3744,1
CNV_00009858,PERF_00050631,2026-05-20,Lead,4,34.3581,7
CNV_00009859,PERF_00050638,2026-05-20,Lead,1,8.412,1
CNV_00009860,PERF_00050640,2026-05-20,Purchase,2,50.727,7
CNV_00009861,PERF_00050641,2026-05-20,Purchase,4,406.8435,7
CNV_00009862,PERF_00050642,2026-05-20,Add to Cart,1,6.5824,7
CNV_00009863,PERF_00050647,2026-05-20,Purchase,5,554.9363,28
CNV_00009864,PERF_00050648,2026-05-20,Signup,2,26.1573,14
CNV_00009865,PERF_00050655,2026-05-20,Signup,1,5.0499,1
CNV_00009866,PERF_00050656,2026-05-20,Add to Cart,3,42.6981,1
CNV_00009867,PERF_00050659,2026-05-20,Lead,1,26.8516,14
CNV_00009868,PERF_00050660,2026-05-20,Lead,6,90.5935,1
