video_performance_id,performance_id,date,creative_id,video_starts,video_25p,video_50p,video_75p,video_completes,video_completion_rate
VID_00019909,PERF_00044137,2026-04-28,CRE_116,8744,5552,4251,3550,2986,0.341491
VID_00019910,PERF_00044140,2026-04-28,CRE_116,5518,3539,2889,2519,1964,0.355926
VID_00019911,PERF_00044143,2026-04-28,CRE_120,4140,3400,2582,2172,1830,0.442029
VID_00019912,PERF_00044145,2026-04-28,CRE_116,10340,5731,4292,3315,2259,0.218472
VID_00019913,PERF_00044149,2026-04-28,CRE_128,26150,21680,17354,14076,11874,0.454073
VID_00019914,PERF_00044152,2026-04-28,CRE_126,9787,7552,5790,5316,4392,0.448759
VID_00019915,PERF_00044155,2026-04-28,CRE_129,15394,8158,5522,3772,2557,0.166104
VID_00019916,PERF_00044156,2026-04-28,CRE_139,4138,3405,2815,2566,2186,0.528275
VID_00019917,PERF_00044158,2026-04-28,CRE_138,5682,3445,2750,1950,1336,0.235128
VID_00019918,PERF_00044160,2026-04-28,CRE_135,1910,1622,1311,1006,863,0.451832
VID_00019919,PERF_00044161,2026-04-28,CRE_137,2137,1100,908,705,449,0.210108
VID_00019920,PERF_00044162,2026-04-28,CRE_136,3793,1704,1151,777,586,0.154495
VID_00019921,PERF_00044163,2026-04-28,CRE_139,4448,3927,3436,2737,2350,0.528327
VID_00019922,PERF_00044167,2026-04-28,CRE_152,3347,2166,1845,1343,1172,0.350164
VID_00019923,PERF_00044170,2026-04-28,CRE_147,3253,1974,1791,1359,1017,0.312634
VID_00019924,PERF_00044171,2026-04-28,CRE_160,1747,1281,954,822,705,0.403549
VID_00019925,PERF_00044172,2026-04-28,CRE_160,5025,2940,2590,1860,1451,0.288756
VID_00019926,PERF_00044175,2026-04-28,CRE_152,4564,3045,2436,2201,1732,0.379492
VID_00019927,PERF_00044176,2026-04-28,CRE_147,4472,3506,2975,2273,1954,0.436941
VID_00019928,PERF_00044178,2026-04-28,CRE_147,4137,3613,3014,2407,2010,0.485859
VID_00019929,PERF_00044181,2026-04-28,CRE_154,4517,3386,2511,1991,1747,0.386761
VID_00019930,PERF_00044182,2026-04-28,CRE_159,1013,766,651,493,407,0.401777
VID_00019931,PERF_00044183,2026-04-28,CRE_160,3393,2325,1941,1733,1333,0.392868
VID_00019932,PERF_00044184,2026-04-28,CRE_147,2108,1512,1199,1067,816,0.387097
VID_00019933,PERF_00044185,2026-04-28,CRE_152,1957,1448,1149,933,730,0.37302
VID_00019934,PERF_00044186,2026-04-28,CRE_152,3428,2296,2028,1429,1172,0.34189
VID_00019935,PERF_00044187,2026-04-28,CRE_147,2409,1762,1370,1078,892,0.370278
VID_00019936,PERF_00044188,2026-04-28,CRE_152,1565,1050,844,715,600,0.383387
VID_00019937,PERF_00044189,2026-04-28,CRE_147,3755,2691,2402,1872,1511,0.402397
VID_00019938,PERF_00044190,2026-04-28,CRE_152,4698,3486,2801,2496,2039,0.434014
VID_00019939,PERF_00044191,2026-04-28,CRE_147,3030,2199,1848,1339,1117,0.368647
VID_00019940,PERF_00044192,2026-04-28,CRE_162,12091,8726,7533,6533,5256,0.434703
VID_00019941,PERF_00044194,2026-04-28,CRE_165,12665,9716,7607,6587,5264,0.415634
VID_00019942,PERF_00044196,2026-04-28,CRE_168,12516,10651,8458,7055,5994,0.478907
VID_00019943,PERF_00044214,2026-04-28,CRE_174,2246,2133,1746,1462,1334,0.593945
VID_00019944,PERF_00044215,2026-04-28,CRE_171,908,518,381,225,162,0.178414
VID_00019945,PERF_00044217,2026-04-28,CRE_179,1905,1532,1085,1040,814,0.427297
VID_00019946,PERF_00044224,2026-04-28,CRE_171,1438,807,645,473,313,0.217663
VID_00019947,PERF_00044226,2026-04-28,CRE_184,8871,4813,4005,3252,2212,0.249352
VID_00019948,PERF_00044230,2026-04-28,CRE_184,4696,2973,2116,1398,1112,0.236797
VID_00019949,PERF_00044232,2026-04-28,CRE_186,9497,8186,7219,6129,5295,0.557544
VID_00019950,PERF_00044233,2026-04-28,CRE_184,9323,5868,3805,3303,2195,0.235439
VID_00019951,PERF_00044242,2026-04-28,CRE_186,6476,5714,4817,4412,3655,0.564392
VID_00019952,PERF_00044246,2026-04-28,CRE_184,3386,1769,1279,953,748,0.22091
VID_00019953,PERF_00044248,2026-04-28,CRE_186,5307,3319,2738,2239,1691,0.318636
VID_00019954,PERF_00044249,2026-04-28,CRE_186,6830,5513,3961,3473,2997,0.438799
VID_00019955,PERF_00044250,2026-04-28,CRE_186,2949,2528,2246,1702,1544,0.523567
VID_00019956,PERF_00044257,2026-04-28,CRE_219,8101,5702,4774,4100,3179,0.392421
VID_00019957,PERF_00044258,2026-04-28,CRE_221,12210,8484,7159,5417,4496,0.368223
VID_00019958,PERF_00044259,2026-04-28,CRE_228,1058,539,343,250,145,0.137051
VID_00019959,PERF_00044260,2026-04-28,CRE_229,928,551,334,249,188,0.202586
VID_00019960,PERF_00044261,2026-04-28,CRE_228,3349,1962,1189,835,651,0.194386
VID_00019961,PERF_00044265,2026-04-28,CRE_227,1597,1082,813,612,479,0.299937
VID_00019962,PERF_00044269,2026-04-28,CRE_226,1832,974,665,385,293,0.159934
VID_00019963,PERF_00044270,2026-04-28,CRE_229,2704,1730,1508,1082,869,0.321376
VID_00019964,PERF_00044271,2026-04-28,CRE_228,2881,1617,1393,961,746,0.258938
VID_00019965,PERF_00044273,2026-04-28,CRE_228,638,399,299,232,170,0.266458
VID_00019966,PERF_00044274,2026-04-28,CRE_227,3059,2217,1873,1668,1347,0.44034
VID_00019967,PERF_00044276,2026-04-28,CRE_228,2667,1193,1088,686,425,0.159355
VID_00019968,PERF_00044281,2026-04-28,CRE_227,2287,1500,1207,956,781,0.341495
VID_00019969,PERF_00044283,2026-04-28,CRE_229,2938,1486,1176,857,602,0.204901
VID_00019970,PERF_00044284,2026-04-28,CRE_227,1743,1206,983,854,653,0.374641
VID_00019971,PERF_00044285,2026-04-28,CRE_228,1741,785,688,426,296,0.170017
VID_00019972,PERF_00044286,2026-04-28,CRE_226,3594,1760,1254,783,511,0.142181
VID_00019973,PERF_00044289,2026-04-28,CRE_229,1899,995,698,526,383,0.201685
VID_00019974,PERF_00044290,2026-04-28,CRE_228,1586,979,701,531,373,0.235183
VID_00019975,PERF_00044294,2026-04-28,CRE_226,3413,1634,827,516,271,0.079402
VID_00019976,PERF_00044296,2026-04-28,CRE_233,2642,1938,1412,1171,991,0.375095
VID_00019977,PERF_00044299,2026-04-28,CRE_233,5911,2886,2106,1589,1047,0.177127
VID_00019978,PERF_00044313,2026-04-28,CRE_249,8133,5349,3984,3517,2801,0.344399
VID_00019979,PERF_00044315,2026-04-28,CRE_250,11201,8280,6483,5193,4514,0.403
VID_00019980,PERF_00044319,2026-04-28,CRE_243,14024,8767,6155,4353,3265,0.232815
VID_00019981,PERF_00044320,2026-04-28,CRE_245,9153,5008,4322,3206,2154,0.235333
VID_00019982,PERF_00044322,2026-04-28,CRE_249,19441,17916,15436,13210,11328,0.582686
VID_00019983,PERF_00044323,2026-04-28,CRE_252,9438,5728,4435,2986,2483,0.263085
VID_00019984,PERF_00044330,2026-04-28,CRE_252,11009,8611,6853,5238,4274,0.388228
VID_00019985,PERF_00044339,2026-04-28,CRE_252,5118,4162,3661,3144,2561,0.500391
VID_00019986,PERF_00044344,2026-04-29,CRE_003,1893,1262,1051,768,581,0.30692
VID_00019987,PERF_00044350,2026-04-29,CRE_009,3140,2811,2224,1908,1674,0.533121
VID_00019988,PERF_00044353,2026-04-29,CRE_014,9481,5029,3587,2176,1577,0.166333
VID_00019989,PERF_00044356,2026-04-29,CRE_016,7041,5862,5201,4490,3767,0.535009
VID_00019990,PERF_00044358,2026-04-29,CRE_014,7089,4366,3047,2194,1732,0.244322
VID_00019991,PERF_00044360,2026-04-29,CRE_019,4825,2370,1567,1286,750,0.15544
VID_00019992,PERF_00044361,2026-04-29,CRE_019,6061,3506,3027,2252,1715,0.282957
VID_00019993,PERF_00044362,2026-04-29,CRE_016,3819,3081,2800,2151,1913,0.500916
VID_00019994,PERF_00044363,2026-04-29,CRE_014,10974,5239,3226,2277,1272,0.11591
VID_00019995,PERF_00044364,2026-04-29,CRE_014,7496,4321,3024,2324,1529,0.203975
VID_00019996,PERF_00044366,2026-04-29,CRE_014,7873,5332,3417,2917,2300,0.292138
VID_00019997,PERF_00044367,2026-04-29,CRE_016,7375,6349,4774,4179,3548,0.481085
VID_00019998,PERF_00044368,2026-04-29,CRE_014,3214,1890,1399,900,709,0.220597
VID_00019999,PERF_00044369,2026-04-29,CRE_019,9414,4866,4387,2719,2129,0.226153
VID_00020000,PERF_00044370,2026-04-29,CRE_014,10350,6206,4414,3184,2197,0.212271
VID_00020001,PERF_00044376,2026-04-29,CRE_039,4912,4350,3478,2865,2525,0.514047
VID_00020002,PERF_00044377,2026-04-29,CRE_039,4622,3891,3233,3060,2533,0.548031
VID_00020003,PERF_00044385,2026-04-29,CRE_039,2225,1317,1131,856,625,0.280899
VID_00020004,PERF_00044388,2026-04-29,CRE_065,8285,3193,2431,1434,779,0.094025
VID_00020005,PERF_00044389,2026-04-29,CRE_059,7401,6016,4400,3666,3280,0.443183
VID_00020006,PERF_00044390,2026-04-29,CRE_058,11956,7539,5562,5144,3738,0.312646
VID_00020007,PERF_00044391,2026-04-29,CRE_062,12307,7133,5551,3573,2671,0.217031
VID_00020008,PERF_00044392,2026-04-29,CRE_061,18671,13594,10684,8269,6300,0.337422
VID_00020009,PERF_00044394,2026-04-29,CRE_052,17572,8679,5105,3828,2197,0.125028
VID_00020010,PERF_00044395,2026-04-29,CRE_065,23366,14787,11164,8029,6087,0.260507
VID_00020011,PERF_00044397,2026-04-29,CRE_070,4720,3443,3196,2487,2024,0.428814
VID_00020012,PERF_00044401,2026-04-29,CRE_070,5991,4767,4154,3288,2849,0.475547
VID_00020013,PERF_00044402,2026-04-29,CRE_072,8344,6736,5612,4286,3774,0.452301
VID_00020014,PERF_00044403,2026-04-29,CRE_070,7709,3999,3584,2215,1773,0.229991
VID_00020015,PERF_00044405,2026-04-29,CRE_085,23808,14947,10657,8467,6140,0.257897
VID_00020016,PERF_00044406,2026-04-29,CRE_085,12325,6441,5122,3566,2519,0.204381
VID_00020017,PERF_00044407,2026-04-29,CRE_077,26171,18078,14734,11318,8216,0.313935
VID_00020018,PERF_00044408,2026-04-29,CRE_090,19587,13007,11619,9579,7320,0.373717
VID_00020019,PERF_00044409,2026-04-29,CRE_085,10380,6521,4507,3476,2444,0.235453
VID_00020020,PERF_00044410,2026-04-29,CRE_088,11703,8480,5754,5032,3838,0.32795
VID_00020021,PERF_00044411,2026-04-29,CRE_084,23111,13698,11212,6799,5628,0.24352
VID_00020022,PERF_00044412,2026-04-29,CRE_077,19636,15695,14124,11095,9563,0.487014
VID_00020023,PERF_00044413,2026-04-29,CRE_095,24766,14766,10513,8316,5797,0.234071
VID_00020024,PERF_00044414,2026-04-29,CRE_092,21871,14627,10260,9319,7184,0.328471
VID_00020025,PERF_00044415,2026-04-29,CRE_095,24668,13670,11101,7878,5353,0.217002
VID_00020026,PERF_00044417,2026-04-29,CRE_094,23632,18877,16013,11861,10662,0.451168
VID_00020027,PERF_00044418,2026-04-29,CRE_095,11206,7095,5991,4543,3494,0.311797
VID_00020028,PERF_00044420,2026-04-29,CRE_094,22234,17059,13267,9792,8465,0.380723
VID_00020029,PERF_00044423,2026-04-29,CRE_094,13155,8190,7362,5018,4247,0.322843
VID_00020030,PERF_00044424,2026-04-29,CRE_100,7973,4296,3334,2421,1892,0.237301
VID_00020031,PERF_00044425,2026-04-29,CRE_091,27974,19502,17087,13904,11625,0.415564
VID_00020032,PERF_00044432,2026-04-29,CRE_091,23064,17833,13735,12152,10024,0.434617
VID_00020033,PERF_00044433,2026-04-29,CRE_092,11190,8642,7378,6060,4829,0.431546
VID_00020034,PERF_00044434,2026-04-29,CRE_095,20654,10731,9284,6267,4938,0.239082
VID_00020035,PERF_00044435,2026-04-29,CRE_108,13546,6862,4497,3506,2263,0.16706
VID_00020036,PERF_00044437,2026-04-29,CRE_107,10731,7931,6430,5479,4721,0.43994
VID_00020037,PERF_00044440,2026-04-29,CRE_107,12501,8779,6937,5636,4712,0.37693
VID_00020038,PERF_00044443,2026-04-29,CRE_106,6544,4714,3659,2977,2272,0.347188
VID_00020039,PERF_00044445,2026-04-29,CRE_107,30105,20366,16217,12353,9561,0.317588
VID_00020040,PERF_00044447,2026-04-29,CRE_106,13289,10335,8631,7395,6529,0.491309
VID_00020041,PERF_00044454,2026-04-29,CRE_107,18281,16257,13723,10373,9191,0.502762
VID_00020042,PERF_00044457,2026-04-29,CRE_107,5951,5163,4652,3729,3399,0.571165
VID_00020043,PERF_00044459,2026-04-29,CRE_120,7733,5475,4290,3784,3158,0.40838
VID_00020044,PERF_00044460,2026-04-29,CRE_119,8870,6178,5340,4182,3636,0.409921
VID_00020045,PERF_00044461,2026-04-29,CRE_119,7876,5806,4122,3553,2881,0.365795
VID_00020046,PERF_00044462,2026-04-29,CRE_120,16781,12486,11046,8304,7036,0.419284
VID_00020047,PERF_00044463,2026-04-29,CRE_120,12275,9181,6902,6010,4914,0.400326
VID_00020048,PERF_00044465,2026-04-29,CRE_116,3022,2194,1676,1251,1036,0.342819
VID_00020049,PERF_00044466,2026-04-29,CRE_116,4185,2779,2057,1713,1332,0.31828
VID_00020050,PERF_00044469,2026-04-29,CRE_116,4812,3567,2778,2167,1807,0.37552
VID_00020051,PERF_00044470,2026-04-29,CRE_119,2865,2338,2072,1652,1475,0.514834
VID_00020052,PERF_00044471,2026-04-29,CRE_120,2715,2266,1856,1352,1189,0.437937
VID_00020053,PERF_00044472,2026-04-29,CRE_116,7887,5497,4008,3270,2588,0.328135
VID_00020054,PERF_00044477,2026-04-29,CRE_119,6173,4965,3952,3430,2719,0.440467
VID_00020055,PERF_00044479,2026-04-29,CRE_116,7822,5084,3757,2646,2219,0.283687
VID_00020056,PERF_00044484,2026-04-29,CRE_125,11228,7667,5926,4647,3546,0.315818
VID_00020057,PERF_00044488,2026-04-29,CRE_131,23048,21536,18292,15339,12877,0.558704
VID_00020058,PERF_00044489,2026-04-29,CRE_135,4157,2625,2329,1698,1425,0.342795
VID_00020059,PERF_00044490,2026-04-29,CRE_139,7157,6256,5450,4716,4000,0.558893
VID_00020060,PERF_00044492,2026-04-29,CRE_138,7978,4706,4222,3365,2445,0.306468
VID_00020061,PERF_00044493,2026-04-29,CRE_144,12057,5613,4342,2542,1907,0.158165
VID_00020062,PERF_00044494,2026-04-29,CRE_138,2754,1534,1138,870,731,0.265432
VID_00020063,PERF_00044496,2026-04-29,CRE_144,9537,4118,3339,1739,1079,0.113138
VID_00020064,PERF_00044497,2026-04-29,CRE_144,6388,3243,2487,1525,994,0.155604
VID_00020065,PERF_00044499,2026-04-29,CRE_138,6990,3609,2301,2012,1237,0.176967
VID_00020066,PERF_00044500,2026-04-29,CRE_144,1927,1223,828,615,494,0.256357
VID_00020067,PERF_00044503,2026-04-29,CRE_160,2763,2624,2116,1726,1581,0.572204
VID_00020068,PERF_00044506,2026-04-29,CRE_160,2387,1747,1235,1073,838,0.351068
VID_00020069,PERF_00044507,2026-04-29,CRE_147,1726,1286,1189,984,802,0.464658
VID_00020070,PERF_00044508,2026-04-29,CRE_160,1909,1813,1507,1283,1171,0.61341
VID_00020071,PERF_00044514,2026-04-29,CRE_159,1272,923,656,611,468,0.367925
VID_00020072,PERF_00044516,2026-04-29,CRE_147,2980,1621,1465,918,747,0.250671
VID_00020073,PERF_00044520,2026-04-29,CRE_160,5224,4242,3026,2466,2183,0.417879
VID_00020074,PERF_00044524,2026-04-29,CRE_147,1873,1378,1125,958,734,0.391885
VID_00020075,PERF_00044525,2026-04-29,CRE_152,1576,1054,837,579,445,0.28236
VID_00020076,PERF_00044526,2026-04-29,CRE_160,914,766,591,547,438,0.479212
VID_00020077,PERF_00044527,2026-04-29,CRE_152,2279,1640,1322,1111,850,0.372971
VID_00020078,PERF_00044528,2026-04-29,CRE_152,1148,760,573,455,397,0.345819
VID_00020079,PERF_00044529,2026-04-29,CRE_168,5485,4516,3872,2872,2562,0.467092
VID_00020080,PERF_00044540,2026-04-29,CRE_168,2113,1384,1220,874,744,0.352106
VID_00020081,PERF_00044547,2026-04-29,CRE_165,4396,3605,3104,2751,2344,0.533212
VID_00020082,PERF_00044550,2026-04-29,CRE_162,3429,2522,2021,1475,1226,0.357539
VID_00020083,PERF_00044551,2026-04-29,CRE_162,8934,5914,5567,4232,3383,0.378666
VID_00020084,PERF_00044553,2026-04-29,CRE_168,8386,5913,4693,4350,3468,0.413546
VID_00020085,PERF_00044555,2026-04-29,CRE_172,3719,3375,2497,2338,1968,0.529175
VID_00020086,PERF_00044556,2026-04-29,CRE_174,1695,1391,1270,1027,877,0.517404
VID_00020087,PERF_00044557,2026-04-29,CRE_172,1844,1255,1091,799,683,0.37039
VID_00020088,PERF_00044558,2026-04-29,CRE_172,4449,2911,2252,1871,1468,0.329962
VID_00020089,PERF_00044559,2026-04-29,CRE_172,5755,4310,3449,2370,2053,0.356733
VID_00020090,PERF_00044563,2026-04-29,CRE_172,2303,1416,1103,945,755,0.327833
VID_00020091,PERF_00044566,2026-04-29,CRE_171,2467,1364,984,655,380,0.154033
VID_00020092,PERF_00044570,2026-04-29,CRE_171,1407,828,668,503,394,0.280028
VID_00020093,PERF_00044571,2026-04-29,CRE_172,1004,882,671,576,495,0.493028
VID_00020094,PERF_00044573,2026-04-29,CRE_174,513,413,343,310,265,0.516569
VID_00020095,PERF_00044577,2026-04-29,CRE_179,3111,2628,1957,1775,1478,0.475088
VID_00020096,PERF_00044581,2026-04-29,CRE_184,7539,4254,3592,2229,1718,0.227882
VID_00020097,PERF_00044584,2026-04-29,CRE_186,7176,6271,5562,4959,4124,0.574693
VID_00020098,PERF_00044585,2026-04-29,CRE_184,4876,2941,2129,1690,1273,0.261075
VID_00020099,PERF_00044586,2026-04-29,CRE_184,3746,1906,1341,998,627,0.167379
VID_00020100,PERF_00044588,2026-04-29,CRE_186,4866,3853,3216,2963,2402,0.493629
VID_00020101,PERF_00044592,2026-04-29,CRE_184,11723,5765,4203,3476,2418,0.206261
VID_00020102,PERF_00044603,2026-04-29,CRE_184,7753,3424,2437,2035,1155,0.148975
VID_00020103,PERF_00044608,2026-04-29,CRE_186,6525,6169,5188,4226,3738,0.572874
VID_00020104,PERF_00044612,2026-04-29,CRE_186,9423,8823,7522,5741,5180,0.549719
VID_00020105,PERF_00044621,2026-04-29,CRE_219,9711,6917,6344,5086,3979,0.409742
VID_00020106,PERF_00044622,2026-04-29,CRE_221,10095,6814,5269,4658,3824,0.378801
VID_00020107,PERF_00044625,2026-04-29,CRE_219,6646,4574,3477,2903,2262,0.340355
VID_00020108,PERF_00044627,2026-04-29,CRE_229,622,370,246,165,121,0.194534
VID_00020109,PERF_00044629,2026-04-29,CRE_229,2019,974,664,405,272,0.13472
VID_00020110,PERF_00044630,2026-04-29,CRE_228,1390,673,592,370,250,0.179856
VID_00020111,PERF_00044631,2026-04-29,CRE_226,4457,2215,1372,803,455,0.102087
VID_00020112,PERF_00044634,2026-04-29,CRE_229,3196,1761,1128,948,584,0.182728
VID_00020113,PERF_00044636,2026-04-29,CRE_227,2282,1290,998,867,632,0.27695
VID_00020114,PERF_00044639,2026-04-29,CRE_226,1220,572,345,197,85,0.069672
VID_00020115,PERF_00044641,2026-04-29,CRE_229,4317,1934,1572,979,721,0.167014
VID_00020116,PERF_00044646,2026-04-29,CRE_227,5008,3504,2730,2345,1777,0.354832
VID_00020117,PERF_00044651,2026-04-29,CRE_227,2937,1898,1585,1164,943,0.321076
VID_00020118,PERF_00044652,2026-04-29,CRE_227,931,724,568,497,430,0.461869
VID_00020119,PERF_00044654,2026-04-29,CRE_227,3230,2077,1797,1326,1007,0.311765
VID_00020120,PERF_00044655,2026-04-29,CRE_226,1204,559,413,287,182,0.151163
VID_00020121,PERF_00044656,2026-04-29,CRE_227,1412,923,625,499,407,0.288244
VID_00020122,PERF_00044659,2026-04-29,CRE_226,1556,812,529,338,198,0.127249
VID_00020123,PERF_00044661,2026-04-29,CRE_227,2210,1754,1352,1276,1022,0.462443
VID_00020124,PERF_00044662,2026-04-29,CRE_227,1925,1188,892,694,493,0.256104
VID_00020125,PERF_00044667,2026-04-29,CRE_233,4308,2292,1836,1064,834,0.193593
VID_00020126,PERF_00044668,2026-04-29,CRE_233,1446,941,745,586,422,0.29184
VID_00020127,PERF_00044669,2026-04-29,CRE_235,623,543,431,382,320,0.513644
VID_00020128,PERF_00044674,2026-04-29,CRE_233,2795,1819,1713,1266,1019,0.36458
VID_00020129,PERF_00044678,2026-04-29,CRE_245,13429,6753,4159,2898,2003,0.149155
VID_00020130,PERF_00044679,2026-04-29,CRE_243,13981,6840,5821,3297,2546,0.182104
VID_00020131,PERF_00044680,2026-04-29,CRE_242,26049,15865,13347,9943,7682,0.294906
VID_00020132,PERF_00044683,2026-04-29,CRE_241,25744,11358,9353,5352,3163,0.122864
VID_00020133,PERF_00044685,2026-04-29,CRE_241,31908,12733,8301,6269,2926,0.091701
VID_00020134,PERF_00044686,2026-04-29,CRE_243,5530,2959,2329,1525,1175,0.212477
VID_00020135,PERF_00044688,2026-04-29,CRE_250,14847,13493,11367,9389,7669,0.516535
VID_00020136,PERF_00044689,2026-04-29,CRE_245,11762,6217,3959,3602,2213,0.188148
VID_00020137,PERF_00044693,2026-04-29,CRE_252,11433,8775,7710,5777,4861,0.425173
VID_00020138,PERF_00044702,2026-04-29,CRE_252,18686,12198,8885,7410,5588,0.299047
VID_00020139,PERF_00044705,2026-04-29,CRE_261,8194,4672,4142,3023,2133,0.260312
VID_00020140,PERF_00044706,2026-04-29,CRE_261,21328,14936,12508,9880,8535,0.400178
VID_00020141,PERF_00044707,2026-04-30,CRE_009,3212,2662,2408,1904,1716,0.534247
VID_00020142,PERF_00044711,2026-04-30,CRE_004,875,629,538,436,360,0.411429
VID_00020143,PERF_00044715,2026-04-30,CRE_014,11035,5728,4153,3436,2142,0.19411
VID_00020144,PERF_00044716,2026-04-30,CRE_016,8911,7312,5837,4977,4313,0.484009
VID_00020145,PERF_00044717,2026-04-30,CRE_019,10946,5732,3327,2652,1706,0.155856
VID_00020146,PERF_00044718,2026-04-30,CRE_016,4968,3981,3450,3155,2568,0.516908
VID_00020147,PERF_00044719,2026-04-30,CRE_019,4083,2316,1937,1271,950,0.232672
VID_00020148,PERF_00044720,2026-04-30,CRE_016,7630,6578,5053,4136,3630,0.475754
VID_00020149,PERF_00044721,2026-04-30,CRE_016,11147,10432,9313,7223,6646,0.596214
VID_00020150,PERF_00044722,2026-04-30,CRE_016,8884,7029,6609,5170,4492,0.505628
VID_00020151,PERF_00044723,2026-04-30,CRE_014,7790,5004,3724,2894,2199,0.282285
VID_00020152,PERF_00044724,2026-04-30,CRE_019,2529,1198,900,648,454,0.179518
VID_00020153,PERF_00044725,2026-04-30,CRE_019,5705,3713,2751,1789,1464,0.256617
VID_00020154,PERF_00044726,2026-04-30,CRE_016,5091,4117,3411,2694,2311,0.453938
VID_00020155,PERF_00044727,2026-04-30,CRE_019,8638,5382,4112,2870,2188,0.253299
VID_00020156,PERF_00044728,2026-04-30,CRE_016,3751,3056,2537,2219,1863,0.496668
VID_00020157,PERF_00044730,2026-04-30,CRE_019,4697,2513,1710,1406,902,0.192037
VID_00020158,PERF_00044731,2026-04-30,CRE_019,15032,9384,7220,5423,3823,0.254324
VID_00020159,PERF_00044732,2026-04-30,CRE_019,10912,6306,5937,4288,3241,0.297012
VID_00020160,PERF_00044742,2026-04-30,CRE_039,5227,3690,3523,2831,2223,0.425292
VID_00020161,PERF_00044743,2026-04-30,CRE_039,4335,3387,2950,2477,2145,0.49481
VID_00020162,PERF_00044744,2026-04-30,CRE_062,20797,10929,8776,7297,4986,0.239746
VID_00020163,PERF_00044745,2026-04-30,CRE_062,7461,3900,3130,2358,1701,0.227986
VID_00020164,PERF_00044746,2026-04-30,CRE_062,12506,7530,5897,3997,3180,0.254278
VID_00020165,PERF_00044749,2026-04-30,CRE_055,8923,7261,6158,5396,4514,0.505884
VID_00020166,PERF_00044750,2026-04-30,CRE_055,11404,8447,7269,5673,5078,0.445282
VID_00020167,PERF_00044751,2026-04-30,CRE_060,6887,3664,2180,1651,1136,0.164948
VID_00020168,PERF_00044752,2026-04-30,CRE_058,6032,3835,3104,2082,1717,0.284649
VID_00020169,PERF_00044753,2026-04-30,CRE_058,4423,2935,2300,2054,1659,0.375085
VID_00020170,PERF_00044754,2026-04-30,CRE_065,17231,10852,8414,5549,4309,0.250073
VID_00020171,PERF_00044755,2026-04-30,CRE_059,5820,3932,3486,2918,2229,0.38299
VID_00020172,PERF_00044756,2026-04-30,CRE_058,17864,12239,8944,7003,5480,0.306762
VID_00020173,PERF_00044760,2026-04-30,CRE_067,6175,4768,3886,3414,2981,0.482753
VID_00020174,PERF_00044762,2026-04-30,CRE_084,15584,13395,10515,8715,7531,0.483252
VID_00020175,PERF_00044764,2026-04-30,CRE_090,35147,21033,18014,12995,11141,0.316983
VID_00020176,PERF_00044765,2026-04-30,CRE_088,27495,16158,13821,8993,7457,0.271213
VID_00020177,PERF_00044766,2026-04-30,CRE_087,27909,17008,14599,11255,7959,0.285177
VID_00020178,PERF_00044767,2026-04-30,CRE_087,10389,5258,3764,3179,2195,0.211281
VID_00020179,PERF_00044768,2026-04-30,CRE_101,17519,11248,8764,6801,4774,0.272504
